pc_time_s,seq_id,module_id,status,tx_drops,Raw RH,Raw LH,Env RH,Env LH,Tau RH,Tau LH
31.668436,48194,0xF0,0x00,0,1.57100010,1.57600009,0.07171980,0.07904066,0.13193825,0.15061393
31.668436,48196,0xF0,0x00,0,1.58000004,1.56900012,0.07176564,0.07904094,0.13205519,0.15061463
31.668436,48198,0xF0,0x00,0,1.58300006,1.57000005,0.07174665,0.07905089,0.13200676,0.15064003
31.678440,48200,0xF0,0x00,0,1.58200002,1.57100010,0.07169624,0.07905679,0.13187815,0.15065508
31.678440,48202,0xF0,0x00,0,1.57700002,1.56700003,0.07167698,0.07910077,0.13182904,0.15076728
31.678440,48204,0xF0,0x00,0,1.58100009,1.56600010,0.07163729,0.07917907,0.13172777,0.15096702
31.678440,48206,0xF0,0x00,0,1.57300007,1.56400013,0.07166632,0.07929908,0.13180183,0.15127318
31.678440,48208,0xF0,0x00,0,1.58500004,1.57200003,0.07161712,0.07936329,0.13167632,0.15143695
31.678440,48210,0xF0,0x00,0,1.57900012,1.57100010,0.07157909,0.07940101,0.13157931,0.15153319
31.678440,48212,0xF0,0x00,0,1.57800007,1.57000005,0.07155884,0.07943145,0.13152765,0.15161084
31.678440,48214,0xF0,0x00,0,1.58300006,1.57500005,0.07149933,0.07940594,0.13137582,0.15154576
31.678440,48216,0xF0,0x00,0,1.57600009,1.57600009,0.07148640,0.07933440,0.13134284,0.15136327
31.678440,48218,0xF0,0x00,0,1.58100009,1.56800008,0.07145272,0.07931540,0.13125694,0.15131480
31.688413,48220,0xF0,0x00,0,1.57900012,1.56500006,0.07142638,0.07936106,0.13118976,0.15143128
31.688413,48222,0xF0,0x00,0,1.57700002,1.57400012,0.07142542,0.07935627,0.13118730,0.15141906
31.688413,48224,0xF0,0x00,0,1.57900012,1.57000005,0.07142047,0.07935974,0.13117465,0.15142791
31.688413,48226,0xF0,0x00,0,1.58000004,1.57000005,0.07140280,0.07936850,0.13112958,0.15145026
31.688413,48228,0xF0,0x00,0,1.57900012,1.57500005,0.07138729,0.07932965,0.13109002,0.15135114
31.688413,48230,0xF0,0x00,0,1.57800007,1.57300007,0.07138353,0.07928084,0.13108043,0.15122662
31.688413,48232,0xF0,0x00,0,1.57900012,1.57100010,0.07137719,0.07924648,0.13106425,0.15113899
31.688413,48234,0xF0,0x00,0,1.58000004,1.57000005,0.07135907,0.07923199,0.13101803,0.15110202
31.688413,48236,0xF0,0x00,0,1.57800007,1.57100010,0.07135390,0.07922028,0.13100487,0.15107214
31.688413,48238,0xF0,0x00,0,1.57600009,1.57500005,0.07137753,0.07916972,0.13106513,0.15094316
31.698350,48240,0xF0,0x00,0,1.58000004,1.56900012,0.07137874,0.07915574,0.13106821,0.15090750
31.698350,48242,0xF0,0x00,0,1.57900012,1.57200003,0.07137566,0.07913495,0.13106036,0.15085445
31.698350,48244,0xF0,0x00,0,1.57700002,1.57100010,0.07139023,0.07912016,0.13109753,0.15081672
31.698350,48246,0xF0,0x00,0,1.58200002,1.56900012,0.07136508,0.07912977,0.13103338,0.15084125
31.698350,48248,0xF0,0x00,0,1.58200002,1.57600009,0.07131457,0.07908370,0.13090450,0.15072373
31.698350,48250,0xF0,0x00,0,1.58000004,1.57300007,0.07126858,0.07903275,0.13078719,0.15059374
31.698350,48252,0xF0,0x00,0,1.58000004,1.57000005,0.07122599,0.07900973,0.13067853,0.15053502
31.698350,48254,0xF0,0x00,0,1.58400011,1.57000005,0.07114525,0.07900496,0.13047257,0.15052286
31.698350,48256,0xF0,0x00,0,1.58300006,1.57000005,0.07105093,0.07901202,0.13023196,0.15054087
31.698350,48258,0xF0,0x00,0,1.58000004,1.57100010,0.07097936,0.07901645,0.13004938,0.15055218
31.708294,48260,0xF0,0x00,0,1.57700002,1.57100010,0.07095376,0.07901914,0.12998408,0.15055904
31.708294,48262,0xF0,0x00,0,1.58100009,1.57100010,0.07091735,0.07902069,0.12989119,0.15056297
31.708294,48264,0xF0,0x00,0,1.57800007,1.57100010,0.07090488,0.07902147,0.12985939,0.15056497
31.708294,48266,0xF0,0x00,0,1.58200002,1.56800008,0.07086724,0.07905232,0.12976336,0.15064368
31.708294,48268,0xF0,0x00,0,1.57900012,1.57400012,0.07084431,0.07904112,0.12970486,0.15061511
31.708294,48270,0xF0,0x00,0,1.57800007,1.57200003,0.07084128,0.07902329,0.12969714,0.15056963
31.708294,48272,0xF0,0x00,0,1.58100009,1.56800008,0.07082057,0.07904211,0.12964430,0.15061764
31.708294,48274,0xF0,0x00,0,1.58000004,1.57200003,0.07079884,0.07904364,0.12958889,0.15062153
31.708294,48276,0xF0,0x00,0,1.58100009,1.57200003,0.07076649,0.07903399,0.12950636,0.15059692
31.708294,48278,0xF0,0x00,0,1.57500005,1.57200003,0.07078876,0.07901723,0.12956315,0.15055415
31.718372,48280,0xF0,0x00,0,1.58000004,1.56600010,0.07079508,0.07905718,0.12957929,0.15065607
31.718372,48282,0xF0,0x00,0,1.57900012,1.57000005,0.07080125,0.07909256,0.12959503,0.15074633
31.718372,48284,0xF0,0x00,0,1.57900012,1.57300007,0.07080726,0.07909407,0.12961034,0.15075016
31.718372,48286,0xF0,0x00,0,1.57800007,1.56800008,0.07082328,0.07912464,0.12965123,0.15082818
31.718372,48288,0xF0,0x00,0,1.57800007,1.57200003,0.07084561,0.07913291,0.12970819,0.15084927
31.718372,48290,0xF0,0x00,0,1.57800007,1.57600009,0.07087178,0.07908595,0.12977494,0.15072948
31.718372,48292,0xF0,0x00,0,1.58000004,1.57300007,0.07087978,0.07903440,0.12979536,0.15059794
31.718372,48294,0xF0,0x00,0,1.58200002,1.56700003,0.07085560,0.07904153,0.12973368,0.15061615
31.718372,48296,0xF0,0x00,0,1.57800007,1.57400012,0.07085166,0.07901515,0.12972362,0.15054885
31.718372,48298,0xF0,0x00,0,1.57600009,1.57100010,0.07088120,0.07899797,0.12979896,0.15050502
31.728300,48300,0xF0,0x00,0,1.57400012,1.57300007,0.07095240,0.07896653,0.12998061,0.15042482
31.728300,48302,0xF0,0x00,0,1.58000004,1.57000005,0.07098864,0.07895677,0.13007307,0.15039992
31.728300,48304,0xF0,0x00,0,1.57700002,1.57300007,0.07103252,0.07893053,0.13018499,0.15033299
31.728300,48306,0xF0,0x00,0,1.58100009,1.57000005,0.07104012,0.07892451,0.13020438,0.15031761
31.728300,48308,0xF0,0x00,0,1.57500005,1.57200003,0.07108536,0.07891119,0.13031980,0.15028365
31.728300,48310,0xF0,0x00,0,1.58300006,1.57000005,0.07107294,0.07891370,0.13028809,0.15029004
31.728300,48312,0xF0,0x00,0,1.57300007,1.57200003,0.07112531,0.07890600,0.13042170,0.15027040
31.728300,48314,0xF0,0x00,0,1.57800007,1.57000005,0.07116801,0.07891218,0.13053063,0.15028618
31.728300,48316,0xF0,0x00,0,1.57700002,1.57100010,0.07121422,0.07891706,0.13064852,0.15029864
31.728300,48318,0xF0,0x00,0,1.58100009,1.57100010,0.07122148,0.07892106,0.13066703,0.15030882
31.738283,48320,0xF0,0x00,0,1.58000004,1.56600010,0.07121371,0.07897538,0.13064724,0.15044740
31.738283,48322,0xF0,0x00,0,1.58500004,1.57700002,0.07114539,0.07894955,0.13047294,0.15038151
31.738283,48324,0xF0,0x00,0,1.58000004,1.57300007,0.07108964,0.07891302,0.13033071,0.15028831
31.738283,48326,0xF0,0x00,0,1.57800007,1.57000005,0.07106294,0.07890052,0.13026261,0.15025644
31.738283,48328,0xF0,0x00,0,1.58000004,1.56500006,0.07103489,0.07895461,0.13019103,0.15039441
31.738283,48330,0xF0,0x00,0,1.57600009,1.56900012,0.07104699,0.07901034,0.13022192,0.15053658
31.738283,48332,0xF0,0x00,0,1.58000004,1.57200003,0.07104414,0.07903600,0.13021465,0.15060204
31.738283,48334,0xF0,0x00,0,1.58100009,1.56700003,0.07102147,0.07909295,0.13015680,0.15074731
31.738283,48336,0xF0,0x00,0,1.57900012,1.57600009,0.07100662,0.07907780,0.13011892,0.15070868
31.738283,48338,0xF0,0x00,0,1.57600009,1.57100010,0.07102754,0.07906724,0.13017230,0.15068172
31.748136,48340,0xF0,0x00,0,1.58100009,1.57300007,0.07102038,0.07903936,0.13015403,0.15061061
31.748136,48342,0xF0,0x00,0,1.58200002,1.57100010,0.07098498,0.07902096,0.13006373,0.15056369
31.748136,48344,0xF0,0x00,0,1.57800007,1.57600009,0.07097249,0.07895794,0.13003185,0.15040290
31.748136,48346,0xF0,0x00,0,1.58100009,1.56800008,0.07094432,0.07894827,0.12996002,0.15037823
31.748136,48348,0xF0,0x00,0,1.57700002,1.57000005,0.07094710,0.07895274,0.12996708,0.15038966
31.748136,48350,0xF0,0x00,0,1.58100009,1.57100010,0.07092904,0.07895611,0.12992102,0.15039824
31.748136,48352,0xF0,0x00,0,1.58400011,1.57600009,0.07086717,0.07890779,0.12976320,0.15027496
31.748136,48354,0xF0,0x00,0,1.58400011,1.57500005,0.07077766,0.07883679,0.12953486,0.15009385
31.748136,48356,0xF0,0x00,0,1.57900012,1.57200003,0.07072217,0.07878245,0.12939329,0.14995524
31.758139,48358,0xF0,0x00,0,1.57900012,1.57500005,0.07068919,0.07870886,0.12930916,0.14976749
31.758139,48360,0xF0,0x00,0,1.57800007,1.57100010,0.07068127,0.07866433,0.12928897,0.14965391
31.758139,48362,0xF0,0x00,0,1.58000004,1.56800008,0.07066922,0.07866959,0.12925822,0.14966732
31.758139,48364,0xF0,0x00,0,1.57500005,1.57200003,0.07070557,0.07866617,0.12935095,0.14965859
31.758139,48366,0xF0,0x00,0,1.57700002,1.57100010,0.07075240,0.07866735,0.12947039,0.14966162
31.758139,48368,0xF0,0x00,0,1.57800007,1.57200003,0.07079532,0.07866132,0.12957989,0.14964621
31.758139,48370,0xF0,0x00,0,1.58400011,1.57100010,0.07077415,0.07866087,0.12952590,0.14964508
31.758139,48372,0xF0,0x00,0,1.58100009,1.57400012,0.07074242,0.07863347,0.12944496,0.14957519
31.758139,48374,0xF0,0x00,0,1.58300006,1.57300007,0.07068381,0.07859915,0.12929545,0.14948761
31.758139,48376,0xF0,0x00,0,1.58000004,1.56700003,0.07063903,0.07862184,0.12918119,0.14954551
31.767607,48378,0xF0,0x00,0,1.58100009,1.57100010,0.07059343,0.07864033,0.12906487,0.14959270
31.767607,48380,0xF0,0x00,0,1.58000004,1.57100010,0.07055797,0.07865593,0.12897441,0.14963247
31.767607,48382,0xF0,0x00,0,1.57700002,1.58200002,0.07055996,0.07855742,0.12897950,0.14938116
31.767607,48384,0xF0,0x00,0,1.58200002,1.56900012,0.07053517,0.07851874,0.12891623,0.14928250
31.767607,48386,0xF0,0x00,0,1.57600009,1.57500005,0.07055447,0.07845794,0.12896550,0.14912738
31.767607,48388,0xF0,0x00,0,1.57700002,1.57300007,0.07059184,0.07840385,0.12906083,0.14898939
31.767607,48390,0xF0,0x00,0,1.57700002,1.57100010,0.07064050,0.07837502,0.12918493,0.14891586
31.767607,48392,0xF0,0x00,0,1.57700002,1.57700002,0.07069593,0.07830165,0.12932634,0.14872870
31.767607,48394,0xF0,0x00,0,1.58000004,1.56900012,0.07072460,0.07828180,0.12939948,0.14867806
31.767607,48396,0xF0,0x00,0,1.57800007,1.56900012,0.07075609,0.07829669,0.12947983,0.14871605
31.777573,48398,0xF0,0x00,0,1.57700002,1.57200003,0.07079928,0.07830328,0.12958999,0.14873284
31.777573,48400,0xF0,0x00,0,1.57800007,1.57300007,0.07083938,0.07829425,0.12969229,0.14870982
31.777573,48402,0xF0,0x00,0,1.57800007,1.57100010,0.07087707,0.07829561,0.12978843,0.14871329
31.777573,48404,0xF0,0x00,0,1.58100009,1.57300007,0.07088226,0.07828329,0.12980169,0.14868186
31.777573,48406,0xF0,0x00,0,1.58000004,1.57200003,0.07087662,0.07827245,0.12978730,0.14865419
31.777573,48408,0xF0,0x00,0,1.57300007,1.57200003,0.07093538,0.07826268,0.12993719,0.14862928
31.777573,48410,0xF0,0x00,0,1.57900012,1.57200003,0.07097394,0.07825370,0.13003556,0.14860637
31.777573,48412,0xF0,0x00,0,1.57900012,1.56900012,0.07099909,0.07827589,0.13009971,0.14866298
31.777573,48414,0xF0,0x00,0,1.57900012,1.57500005,0.07101532,0.07825682,0.13014112,0.14861435
31.777573,48416,0xF0,0x00,0,1.58000004,1.56700003,0.07101545,0.07829285,0.13014144,0.14870624
31.787522,48418,0xF0,0x00,0,1.57900012,1.57600009,0.07101537,0.07827235,0.13014126,0.14865395
31.787522,48420,0xF0,0x00,0,1.58200002,1.57300007,0.07098460,0.07824616,0.13006276,0.14858714
31.787522,48422,0xF0,0x00,0,1.57900012,1.57100010,0.07096490,0.07823694,0.13001250,0.14856364
31.787522,48424,0xF0,0x00,0,1.58500004,1.57100010,0.07089142,0.07823877,0.12982504,0.14856829
31.787522,48426,0xF0,0x00,0,1.58000004,1.56800008,0.07083492,0.07827827,0.12968092,0.14866906
31.787522,48428,0xF0,0x00,0,1.58500004,1.57300007,0.07073902,0.07829073,0.12943627,0.14870083
31.787522,48430,0xF0,0x00,0,1.58400011,1.57200003,0.07062885,0.07829580,0.12915523,0.14871378
31.787522,48432,0xF0,0x00,0,1.58300006,1.57000005,0.07052080,0.07831644,0.12887958,0.14876643
31.787522,48434,0xF0,0x00,0,1.58300006,1.57000005,0.07041520,0.07834692,0.12861019,0.14884417
31.787522,48436,0xF0,0x00,0,1.58200002,1.57400012,0.07032246,0.07834266,0.12837362,0.14883332
31.797530,48438,0xF0,0x00,0,1.58200002,1.56900012,0.07023896,0.07836699,0.12816063,0.14889537
31.797530,48440,0xF0,0x00,0,1.58100009,1.57000005,0.07017246,0.07839932,0.12799096,0.14897786
31.797530,48442,0xF0,0x00,0,1.58300006,1.56900012,0.07009722,0.07844669,0.12779903,0.14909869
31.797530,48444,0xF0,0x00,0,1.58000004,1.56900012,0.07004769,0.07850326,0.12767269,0.14924301
31.797530,48446,0xF0,0x00,0,1.58600008,1.56900012,0.06995411,0.07856520,0.12743396,0.14940101
31.797530,48448,0xF0,0x00,0,1.58100009,1.57100010,0.06988401,0.07860959,0.12725513,0.14951424
31.797530,48450,0xF0,0x00,0,1.58300006,1.57100010,0.06980939,0.07864220,0.12706476,0.14959747
31.797530,48452,0xF0,0x00,0,1.58100009,1.56800008,0.06975300,0.07869747,0.12692091,0.14973843
31.797530,48454,0xF0,0x00,0,1.58400011,1.57500005,0.06967837,0.07869545,0.12673055,0.14973328
31.797530,48456,0xF0,0x00,0,1.57500005,1.57400012,0.06968445,0.07866668,0.12674603,0.14965990
31.807476,48458,0xF0,0x00,0,1.58400011,1.57000005,0.06965082,0.07866170,0.12666026,0.14964721
31.807476,48460,0xF0,0x00,0,1.58200002,1.57400012,0.06961231,0.07863137,0.12656201,0.14956982
31.807476,48462,0xF0,0x00,0,1.58100009,1.58700013,0.06958122,0.07845253,0.12648270,0.14911361
31.807476,48464,0xF0,0x00,0,1.58100009,1.57300007,0.06955524,0.07832234,0.12641641,0.14878149
31.807476,48466,0xF0,0x00,0,1.58100009,1.56900012,0.06953281,0.07826562,0.12635921,0.14863679
31.807476,48468,0xF0,0x00,0,1.58700013,1.57300007,0.06945178,0.07821613,0.12615250,0.14851053
31.807476,48470,0xF0,0x00,0,1.58500004,1.56600010,0.06935414,0.07824312,0.12590341,0.14857939
31.807476,48472,0xF0,0x00,0,1.58200002,1.57100010,0.06927734,0.07826825,0.12570751,0.14864349
31.807476,48474,0xF0,0x00,0,1.58100009,1.57200003,0.06922496,0.07828173,0.12557389,0.14867789
31.807476,48476,0xF0,0x00,0,1.58400011,1.57400012,0.06915831,0.07826718,0.12540384,0.14864075
31.817509,48478,0xF0,0x00,0,1.58300006,1.57300007,0.06909331,0.07824488,0.12523803,0.14858387
31.817509,48480,0xF0,0x00,0,1.58300006,1.56600010,0.06903004,0.07828913,0.12507664,0.14869677
31.817509,48482,0xF0,0x00,0,1.57900012,1.56900012,0.06900929,0.07834530,0.12502369,0.14884004
31.817509,48484,0xF0,0x00,0,1.58000004,1.56800008,0.06900600,0.07841878,0.12501529,0.14902750
31.817509,48486,0xF0,0x00,0,1.58300006,1.56600010,0.06898343,0.07852305,0.12495772,0.14929348
31.817509,48488,0xF0,0x00,0,1.58100009,1.57200003,0.06896903,0.07858500,0.12492101,0.14945152
31.817509,48490,0xF0,0x00,0,1.57800007,1.56700003,0.06899063,0.07866995,0.12497608,0.14966825
31.817509,48492,0xF0,0x00,0,1.58000004,1.56900012,0.06901484,0.07874850,0.12503785,0.14986862
31.817509,48494,0xF0,0x00,0,1.58200002,1.57000005,0.06902012,0.07881194,0.12505132,0.15003045
31.817509,48496,0xF0,0x00,0,1.57900012,1.57100010,0.06904370,0.07885478,0.12511149,0.15013973
31.827491,48498,0xF0,0x00,0,1.58000004,1.57300007,0.06906866,0.07886352,0.12517515,0.15016204
31.827491,48500,0xF0,0x00,0,1.58000004,1.57100010,0.06909426,0.07887056,0.12524045,0.15018000
31.827491,48502,0xF0,0x00,0,1.58300006,1.57100010,0.06908943,0.07887641,0.12522814,0.15019493
31.827491,48504,0xF0,0x00,0,1.58300006,1.56500006,0.06906503,0.07894258,0.12516588,0.15036373
31.827491,48506,0xF0,0x00,0,1.57700002,1.57500005,0.06908938,0.07894511,0.12522800,0.15037017
31.827491,48508,0xF0,0x00,0,1.57800007,1.57000005,0.06913474,0.07895748,0.12534373,0.15040174
31.827491,48510,0xF0,0x00,0,1.58000004,1.57600009,0.06917283,0.07891496,0.12544090,0.15029325
31.827491,48512,0xF0,0x00,0,1.58000004,1.57600009,0.06920583,0.07883744,0.12552507,0.15009551
31.827491,48514,0xF0,0x00,0,1.58100009,1.56800008,0.06922502,0.07881965,0.12557404,0.15005012
31.827491,48516,0xF0,0x00,0,1.58300006,1.56700003,0.06921473,0.07885076,0.12554778,0.15012948
31.837419,48518,0xF0,0x00,0,1.57400012,1.56600010,0.06927723,0.07892330,0.12570721,0.15031454
31.837419,48520,0xF0,0x00,0,1.58200002,1.56900012,0.06930453,0.07899126,0.12577687,0.15048790
31.837419,48522,0xF0,0x00,0,1.57800007,1.57000005,0.06934962,0.07904539,0.12589188,0.15062599
31.837419,48524,0xF0,0x00,0,1.57900012,1.57800007,0.06939552,0.07900852,0.12600897,0.15053195
31.837419,48526,0xF0,0x00,0,1.57900012,1.56700003,0.06944148,0.07902540,0.12612623,0.15057501
31.837419,48528,0xF0,0x00,0,1.58100009,1.57100010,0.06946664,0.07903603,0.12619042,0.15060213
31.837419,48530,0xF0,0x00,0,1.58300006,1.56700003,0.06945774,0.07908329,0.12616770,0.15072267
31.837419,48532,0xF0,0x00,0,1.57400012,1.57400012,0.06951866,0.07908235,0.12632310,0.15072030
31.837419,48534,0xF0,0x00,0,1.58300006,1.56700003,0.06953230,0.07912167,0.12635790,0.15082058
31.837419,48536,0xF0,0x00,0,1.57800007,1.56900012,0.06956624,0.07916617,0.12644449,0.15093412
31.847427,48538,0xF0,0x00,0,1.58200002,1.56900012,0.06957218,0.07921357,0.12645964,0.15105504
31.847427,48540,0xF0,0x00,0,1.57900012,1.56600010,0.06959056,0.07929292,0.12650652,0.15125746
31.847427,48542,0xF0,0x00,0,1.57800007,1.57300007,0.06962697,0.07932076,0.12659942,0.15132846
31.847427,48544,0xF0,0x00,0,1.57600009,1.56900012,0.06969502,0.07935583,0.12677300,0.15141793
31.847427,48546,0xF0,0x00,0,1.58000004,1.57200003,0.06974203,0.07936464,0.12689294,0.15144041
31.847427,48548,0xF0,0x00,0,1.57400012,1.57100010,0.06983612,0.07936661,0.12713297,0.15144543
31.847427,48550,0xF0,0x00,0,1.58300006,1.57300007,0.06986794,0.07934377,0.12721413,0.15138716
31.847427,48552,0xF0,0x00,0,1.58100009,1.56800008,0.06987962,0.07935609,0.12724394,0.15141860
31.847427,48554,0xF0,0x00,0,1.58000004,1.57300007,0.06988838,0.07934003,0.12726629,0.15137763
31.847427,48556,0xF0,0x00,0,1.58000004,1.56700003,0.06989517,0.07936697,0.12728360,0.15144634
31.857481,48558,0xF0,0x00,0,1.57600009,1.57600009,0.06994137,0.07932966,0.12740146,0.15135118
31.857481,48560,0xF0,0x00,0,1.58100009,1.57200003,0.06996159,0.07929204,0.12745304,0.15125522
31.857481,48562,0xF0,0x00,0,1.57600009,1.56700003,0.07001578,0.07930555,0.12759128,0.15128967
31.857481,48564,0xF0,0x00,0,1.58000004,1.57000005,0.07005058,0.07932134,0.12768006,0.15132995
31.857481,48566,0xF0,0x00,0,1.57600009,1.56700003,0.07011328,0.07936901,0.12784000,0.15145154
31.857481,48568,0xF0,0x00,0,1.58100009,1.57100010,0.07014239,0.07939600,0.12791426,0.15152040
31.857481,48570,0xF0,0x00,0,1.57800007,1.56800008,0.07018010,0.07943995,0.12801045,0.15163253
31.857481,48572,0xF0,0x00,0,1.58300006,1.57100010,0.07017202,0.07946382,0.12798984,0.15169343
31.857481,48574,0xF0,0x00,0,1.57700002,1.56900012,0.07019562,0.07949488,0.12805006,0.15177265
31.857481,48576,0xF0,0x00,0,1.58000004,1.56600010,0.07020886,0.07956082,0.12808384,0.15194085
31.867350,48578,0xF0,0x00,0,1.57700002,1.57100010,0.07024584,0.07959764,0.12817816,0.15203480
31.867350,48580,0xF0,0x00,0,1.57700002,1.57300007,0.07029776,0.07959494,0.12831062,0.15202790
31.867350,48582,0xF0,0x00,0,1.57700002,1.57200003,0.07035880,0.07957695,0.12846632,0.15198201
31.867350,48584,0xF0,0x00,0,1.58100009,1.57100010,0.07038433,0.07955945,0.12853146,0.15193738
31.867350,48586,0xF0,0x00,0,1.57500005,1.57500005,0.07044783,0.07950171,0.12869345,0.15179007
31.867350,48588,0xF0,0x00,0,1.57500005,1.57000005,0.07053518,0.07946953,0.12891628,0.15170799
31.867350,48590,0xF0,0x00,0,1.57800007,1.57500005,0.07060647,0.07940323,0.12909813,0.15153885
31.867350,48592,0xF0,0x00,0,1.58200002,1.57400012,0.07062591,0.07932577,0.12914772,0.15134126
31.867350,48594,0xF0,0x00,0,1.58100009,1.57000005,0.07062189,0.07928266,0.12913746,0.15123127
31.867350,48596,0xF0,0x00,0,1.58000004,1.56800008,0.07061295,0.07928254,0.12911467,0.15123096
31.877423,48598,0xF0,0x00,0,1.58000004,1.57100010,0.07060094,0.07927957,0.12908404,0.15122339
31.877423,48600,0xF0,0x00,0,1.58100009,1.57200003,0.07057688,0.07926463,0.12902264,0.15118527
31.877423,48602,0xF0,0x00,0,1.57300007,1.57000005,0.07062680,0.07926247,0.12914999,0.15117978
31.877423,48604,0xF0,0x00,0,1.58100009,1.56900012,0.07064243,0.07927878,0.12918986,0.15122138
31.877423,48606,0xF0,0x00,0,1.57700002,1.57000005,0.07067654,0.07929666,0.12927687,0.15126698
31.877423,48608,0xF0,0x00,0,1.57800007,1.57000005,0.07071202,0.07931536,0.12936740,0.15131469
31.877423,48610,0xF0,0x00,0,1.57800007,1.56700003,0.07074805,0.07936496,0.12945929,0.15144123
31.877423,48612,0xF0,0x00,0,1.58000004,1.57100010,0.07076366,0.07939325,0.12949914,0.15151340
31.877423,48614,0xF0,0x00,0,1.57500005,1.57200003,0.07081690,0.07939731,0.12963496,0.15152374
31.877423,48616,0xF0,0x00,0,1.58100009,1.57000005,0.07083274,0.07940606,0.12967536,0.15154606
31.887398,48618,0xF0,0x00,0,1.57900012,1.57600009,0.07084467,0.07935663,0.12970579,0.15141997
31.887398,48620,0xF0,0x00,0,1.58200002,1.57400012,0.07082337,0.07929053,0.12965146,0.15125136
31.887398,48622,0xF0,0x00,0,1.58100009,1.57000005,0.07079105,0.07925511,0.12956901,0.15116099
31.887398,48624,0xF0,0x00,0,1.57700002,1.56700003,0.07079270,0.07927042,0.12957323,0.15120003
31.887398,48626,0xF0,0x00,0,1.57900012,1.57200003,0.07079589,0.07926735,0.12958135,0.15119220
31.887398,48628,0xF0,0x00,0,1.57800007,1.57100010,0.07081021,0.07926264,0.12961787,0.15118019
31.887398,48630,0xF0,0x00,0,1.57900012,1.57400012,0.07082137,0.07922635,0.12964636,0.15108763
31.887398,48632,0xF0,0x00,0,1.57800007,1.57900012,0.07084059,0.07911912,0.12969537,0.15081409
31.887398,48634,0xF0,0x00,0,1.57900012,1.57400012,0.07085461,0.07901815,0.12973115,0.15055650
31.887398,48636,0xF0,0x00,0,1.57600009,1.57300007,0.07089570,0.07893244,0.12983596,0.15033786
31.897369,48638,0xF0,0x00,0,1.58200002,1.57300007,0.07089271,0.07885745,0.12982835,0.15014656
31.897369,48640,0xF0,0x00,0,1.57800007,1.57700002,0.07090206,0.07874938,0.12985221,0.14987087
31.897369,48642,0xF0,0x00,0,1.57800007,1.57400012,0.07091928,0.07865164,0.12989613,0.14962152
31.897369,48644,0xF0,0x00,0,1.58100009,1.57100010,0.07091083,0.07859212,0.12987457,0.14946969
31.897369,48646,0xF0,0x00,0,1.57500005,1.57500005,0.07094705,0.07851712,0.12996697,0.14927836
31.897369,48648,0xF0,0x00,0,1.57900012,1.57500005,0.07097095,0.07843289,0.13002795,0.14906348
31.897369,48650,0xF0,0x00,0,1.58200002,1.57500005,0.07095610,0.07834356,0.12999006,0.14883561
31.897369,48652,0xF0,0x00,0,1.58300006,1.57700002,0.07090621,0.07823148,0.12986279,0.14854971
31.897369,48654,0xF0,0x00,0,1.57400012,1.57700002,0.07092592,0.07810587,0.12991306,0.14822926
31.897369,48656,0xF0,0x00,0,1.58200002,1.57200003,0.07090882,0.07802374,0.12986945,0.14801975
31.907333,48658,0xF0,0x00,0,1.57700002,1.56800008,0.07091910,0.07801126,0.12989566,0.14798790
31.907333,48660,0xF0,0x00,0,1.58000004,1.57100010,0.07091636,0.07801328,0.12988868,0.14799306
31.907333,48662,0xF0,0x00,0,1.58100009,1.57400012,0.07089507,0.07799407,0.12983435,0.14794406
31.907333,48664,0xF0,0x00,0,1.57800007,1.57900012,0.07089259,0.07791042,0.12982802,0.14773065
31.907333,48666,0xF0,0x00,0,1.57800007,1.58000004,0.07090227,0.07777584,0.12985271,0.14738734
31.907333,48668,0xF0,0x00,0,1.57500005,1.57200003,0.07095026,0.07769129,0.12997515,0.14717165
31.907333,48670,0xF0,0x00,0,1.57800007,1.57200003,0.07099193,0.07763988,0.13008144,0.14704050
31.907333,48672,0xF0,0x00,0,1.57800007,1.56600010,0.07102908,0.07767151,0.13017623,0.14712121
31.907333,48674,0xF0,0x00,0,1.57900012,1.57300007,0.07105275,0.07768508,0.13023661,0.14715581
31.907333,48676,0xF0,0x00,0,1.57300007,1.56700003,0.07112862,0.07774799,0.13043015,0.14731629
31.917176,48678,0xF0,0x00,0,1.58000004,1.57400012,0.07116608,0.07777076,0.13052571,0.14737439
31.917176,48680,0xF0,0x00,0,1.58200002,1.56700003,0.07115798,0.07783874,0.13050506,0.14754781
31.917176,48682,0xF0,0x00,0,1.58000004,1.57300007,0.07114096,0.07787406,0.13046163,0.14763790
31.917176,48684,0xF0,0x00,0,1.57900012,1.57200003,0.07112854,0.07789812,0.13042995,0.14769930
31.917176,48686,0xF0,0x00,0,1.57600009,1.57300007,0.07114978,0.07790450,0.13048413,0.14771555
31.917176,48688,0xF0,0x00,0,1.57800007,1.57600009,0.07117215,0.07786883,0.13054119,0.14762458
31.917176,48690,0xF0,0x00,0,1.57800007,1.57000005,0.07119501,0.07786753,0.13059953,0.14762124
31.917176,48692,0xF0,0x00,0,1.57800007,1.57000005,0.07121797,0.07788841,0.13065809,0.14767452
31.917176,48694,0xF0,0x00,0,1.58100009,1.57400012,0.07121018,0.07788265,0.13063821,0.14765981
31.927201,48696,0xF0,0x00,0,1.58300006,1.57600009,0.07116226,0.07783937,0.13051598,0.14754941
31.927201,48698,0xF0,0x00,0,1.57400012,1.57100010,0.07118063,0.07782327,0.13056281,0.14750832
